2026-09-13 17:11:29.883 DEBUG  Queuing item for routing: Pin on net 'USB_DP' (connected: 5/14)
2026-09-13 17:11:29.883 DEBUG  Queuing item for routing: Pin on net 'USB_DN' (connected: 7/9)
2026-09-13 17:11:29.883 DEBUG  Queuing item for routing: Pin on net 'BOOT_n' (connected: 3/13)
2026-09-13 17:11:29.883 DEBUG  Queuing item for routing: Pin on net 'LED_STAT_n' (connected: 4/7)
2026-09-13 17:11:29.883 DEBUG  Queuing item for routing: Pin on net 'EPD_MOSI' (connected: 4/8)
2026-09-13 17:11:29.883 DEBUG  Queuing item for routing: Pin on net 'EPD_SCK' (connected: 5/8)
2026-09-13 17:11:29.883 DEBUG  Queuing item for routing: Pin on net 'I2C_SCL' (connected: 6/13)
2026-09-13 17:11:29.883 DEBUG  Queuing item for routing: Pin on net 'I2C_SDA' (connected: 5/15)
2026-09-13 17:11:29.883 DEBUG  Queuing item for routing: Pin on net 'EPD_CS' (connected: 5/8)
2026-09-13 17:11:29.883 DEBUG  Queuing item for routing: Pin on net 'NFC_GPO' (connected: 3/10)
2026-09-13 17:11:29.883 DEBUG  Queuing item for routing: Pin on net 'BAT_SENSE' (connected: 3/11)
2026-09-13 17:11:29.884 DEBUG  Queuing item for routing: Pin on net 'EN' (connected: 12/18)
2026-09-13 17:11:29.884 DEBUG  Queuing item for routing: Pin on net 'EPD_BUSY' (connected: 5/8)
2026-09-13 17:11:29.884 DEBUG  Queuing item for routing: Pin on net 'EPD_PWR_EN' (connected: 6/9)
2026-09-13 17:11:29.884 DEBUG  Queuing item for routing: Pin on net '+3V3' (connected: 9/48)
2026-09-13 17:11:29.884 DEBUG  Queuing item for routing: Pin on net 'EPD_RESE' (connected: 5/8)
2026-09-13 17:11:29.884 DEBUG  Queuing item for routing: Pin on net 'BAT_SENSE' (connected: 8/11)
2026-09-13 17:11:29.884 DEBUG  Queuing item for routing: Pin on net '+3V3' (connected: 3/48)
2026-09-13 17:11:29.884 DEBUG  Queuing item for routing: Pin on net 'VBUS' (connected: 6/21)
2026-09-13 17:11:29.884 DEBUG  Queuing item for routing: Pin on net 'USB_DN' (connected: 1/9)
2026-09-13 17:11:29.884 DEBUG  Queuing item for routing: Pin on net 'USB_DP' (connected: 9/14)
2026-09-13 17:11:29.884 DEBUG  Queuing item for routing: Pin on net 'CC2' (connected: 3/6)
2026-09-13 17:11:29.885 DEBUG  Queuing item for routing: Pin on net 'VBUS' (connected: 7/21)
2026-09-13 17:11:29.885 DEBUG  Queuing item for routing: Pin on net 'USB_DN' (connected: 1/9)
2026-09-13 17:11:29.885 DEBUG  Queuing item for routing: Pin on net 'CC1' (connected: 4/7)
2026-09-13 17:11:29.885 DEBUG  Queuing item for routing: Pin on net 'EPD_VGH' (connected: 3/9)
2026-09-13 17:11:29.885 DEBUG  Queuing item for routing: Pin on net 'EPD_VGL' (connected: 3/9)
2026-09-13 17:11:29.885 DEBUG  Queuing item for routing: Pin on net 'EPD_PUMP' (connected: 3/9)
2026-09-13 17:11:29.885 DEBUG  Queuing item for routing: Pin on net 'EPD_VCI' (connected: 7/17)
2026-09-13 17:11:29.885 DEBUG  Queuing item for routing: Pin on net '+3V3' (connected: 3/48)
2026-09-13 17:11:29.885 DEBUG  Queuing item for routing: Pin on net 'EPD_GDR' (connected: 3/7)
2026-09-13 17:11:29.885 DEBUG  Queuing item for routing: Pin on net 'VBUS' (connected: 5/21)
2026-09-13 17:11:29.885 DEBUG  Queuing item for routing: Pin on net 'I2C_SDA' (connected: 5/15)
2026-09-13 17:11:29.885 DEBUG  Queuing item for routing: Pin on net '+3V3' (connected: 6/48)
2026-09-13 17:11:29.885 DEBUG  Queuing item for routing: Pin on net 'EPD_PWR_EN' (connected: 3/9)
2026-09-13 17:11:29.885 DEBUG  Queuing item for routing: Pin on net '+3V3' (connected: 6/48)
2026-09-13 17:11:29.885 DEBUG  Queuing item for routing: Pin on net 'BOOT_n' (connected: 3/13)
2026-09-13 17:11:29.885 DEBUG  Queuing item for routing: Pin on net 'NFC_GPO' (connected: 3/10)
2026-09-13 17:11:29.885 DEBUG  Queuing item for routing: Pin on net 'I2C_SCL' (connected: 3/13)
2026-09-13 17:11:29.885 DEBUG  Queuing item for routing: Pin on net 'CC1' (connected: 3/7)
2026-09-13 17:11:29.885 DEBUG  Queuing item for routing: Pin on net 'CC2' (connected: 3/6)
2026-09-13 17:11:29.885 DEBUG  Queuing item for routing: Pin on net 'EPD_VSH2' (connected: 3/8)
2026-09-13 17:11:29.886 DEBUG  Queuing item for routing: Pin on net 'EPD_VSL' (connected: 3/6)
2026-09-13 17:11:29.886 DEBUG  Queuing item for routing: Pin on net 'EPD_VSH1' (connected: 3/7)
2026-09-13 17:11:30.267 DEBUG  [D6AD11\D1D462] Pass #1: 52 incompletes across 85 items to route
2026-09-13 17:11:30.268 DEBUG  [D6AD11\D1D462]   Net 'VBUS' has 3 incomplete(s)
2026-09-13 17:11:30.268 DEBUG  [D6AD11\D1D462]   Net 'CC1' has 1 incomplete(s)
2026-09-13 17:11:30.268 DEBUG  [D6AD11\D1D462]   Net 'CC2' has 1 incomplete(s)
2026-09-13 17:11:30.268 DEBUG  [D6AD11\D1D462]   Net 'USB_DP' has 1 incomplete(s)
2026-09-13 17:11:30.268 DEBUG  [D6AD11\D1D462]   Net 'USB_DN' has 2 incomplete(s)
2026-09-13 17:11:30.268 DEBUG  [D6AD11\D1D462]   Net 'CHRG_STAT' has 1 incomplete(s)
2026-09-13 17:11:30.268 DEBUG  [D6AD11\D1D462]   Net 'VBAT' has 3 incomplete(s)
2026-09-13 17:11:30.268 DEBUG  [D6AD11\D1D462]   Net '+3V3' has 7 incomplete(s)
2026-09-13 17:11:30.268 DEBUG  [D6AD11\D1D462]   Net 'BAT_SENSE' has 1 incomplete(s)
2026-09-13 17:11:30.268 DEBUG  [D6AD11\D1D462]   Net 'EN' has 1 incomplete(s)
2026-09-13 17:11:30.268 DEBUG  [D6AD11\D1D462]   Net 'NFC_GPO' has 2 incomplete(s)
2026-09-13 17:11:30.268 DEBUG  [D6AD11\D1D462]   Net 'EPD_PWR_EN' has 1 incomplete(s)
2026-09-13 17:11:30.268 DEBUG  [D6AD11\D1D462]   Net 'EPD_BUSY' has 1 incomplete(s)
2026-09-13 17:11:30.268 DEBUG  [D6AD11\D1D462]   Net 'I2C_SDA' has 2 incomplete(s)
2026-09-13 17:11:30.268 DEBUG  [D6AD11\D1D462]   Net 'I2C_SCL' has 2 incomplete(s)
2026-09-13 17:11:30.268 DEBUG  [D6AD11\D1D462]   Net 'EPD_SCK' has 1 incomplete(s)
2026-09-13 17:11:30.268 DEBUG  [D6AD11\D1D462]   Net 'EPD_MOSI' has 1 incomplete(s)
2026-09-13 17:11:30.268 DEBUG  [D6AD11\D1D462]   Net 'LED_STAT_n' has 1 incomplete(s)
